ClientId,UserId,Date,No_of_times
h72,h72_azhao,10/17/2018,18
gan,gan_jfrigault,10/17/2018,9
amz,amz_sgoldberg,10/17/2018,9
pb3,pb3_mgamboa,10/17/2018,13
ix7,ix7_rstabolito,10/17/2018,10
rfn,rfn_jstefano1,10/17/2018,54
st0,st0_acornish,10/17/2018,45
amz,amz_csparfel,10/17/2018,12
amz,amz_zdumais,10/17/2018,18
tmk,tmk_rfowler,10/17/2018,9
lic,lic_sfarren,10/17/2018,9
sp2,sp2_dfischer,10/17/2018,9
jcb,jcb_slehto,10/17/2018,9
701,701_swang,10/17/2018,57
mxg,mxg_rparagham,10/17/2018,9
tim,tim_kgargano,10/17/2018,9
uvm,uvm_ylee,10/17/2018,86
ecm,ecm_jsaralegui,10/17/2018,83
gs1,gs1_lgreen,10/17/2018,9
gnm,gnm_ataveniere1,10/17/2018,9
ct5,ct5_jjenniferdun,10/17/2018,108
hgs,hgs_jmangano,10/17/2018,54
wko,wko_emcfadden,10/17/2018,9
new,new_awoo,10/17/2018,9
co9,co9_mlluis,10/17/2018,4
zop,zop_khofilena,10/17/2018,9
ggl,ggl_plugatto,10/17/2018,37
rar,rar_npaymer,10/17/2018,57
mgr,mgr_slevin,10/17/2018,19
omd,omd_emeirama,10/17/2018,10
tvp,tvp_apuertas1,10/17/2018,18
ter,ter_dpalomino1,10/17/2018,9
uvm,uvm_kfreer,10/17/2018,26
h72,h72_drosinas,10/17/2018,22
ggl,ggl_vsharma2,10/17/2018,18
mex,mex_pparra,10/17/2018,9
oue,oue_graymond,10/17/2018,9
h72,h72_jgasiewski,10/17/2018,4
jnj,jnj_ijang,10/17/2018,14
iyx,iyx_ctoftnielsen,10/17/2018,9
stc,stc_epekar,10/17/2018,9
na3,na3_bsteger,10/17/2018,9
h72,h72_xzhao,10/17/2018,4
via,via_mmurillo,10/17/2018,27
mdv,mdv_jbahcall,10/17/2018,120
gpp,gpp_dgonzalez,10/17/2018,72
wbg,wbg_bbergman,10/17/2018,55
oat,oat_mtaseski,10/17/2018,10
pla,pla_nborges,10/17/2018,9
bey,bey_sflaum,10/17/2018,18
gpw,gpw_lpetrovic,10/17/2018,9
pu1,pu1_yzepeda,10/17/2018,28
7st,7st_acwalina,10/17/2018,36
hmr,hmr_library,10/17/2018,9
csm,csm_pdesrosiers,10/17/2018,9
ipc,ipc_atailor1,10/17/2018,9
h72,h72_iolteanu,10/17/2018,2
lv8,lv8_dbarzilai,10/17/2018,9
cgu,cgu_kclarke,10/17/2018,43
glx,glx_dfrye,10/17/2018,84
hmr,hmr_studentmktg576,10/17/2018,9
oat,oat_aalmeida,10/17/2018,36
s8r,s8r_dfreedman,10/17/2018,9
dnt,dnt_abissonnette,10/17/2018,9
spe,spe_cpetrienorr1,10/17/2018,49
h72,h72_mrocha,10/17/2018,9
eub,eub_ateixeira,10/17/2018,9
kle,kle_ncarrabus,10/17/2018,9
ami,ami_ssaraceni,10/17/2018,1
alt,alt_cwee,10/17/2018,38
gmc,gmc_sng,10/17/2018,9
rfn,rfn_ddejoy,10/17/2018,18
cam,cam_rshannahan,10/17/2018,9
h72,h72_jharmes,10/17/2018,11
gan,gan_bcannon,10/17/2018,117
amz,amz_edominguez2,10/17/2018,27
1dt,1dt_jnunes,10/17/2018,73
amz,amz_avojvoda,10/17/2018,51
51h,51h_klee,10/17/2018,20
h72,h72_ateo,10/17/2018,11
h72,h72_ichen,10/17/2018,2
mex,mex_cromero,10/17/2018,9
to1,to1_kfischer,10/17/2018,18
h72,h72_afalade,10/17/2018,7
doj,doj_csavino1,10/17/2018,27
oat,oat_mkelley,10/17/2018,8
abt,abt_ehandelsman,10/17/2018,909
gm5,gm5_tbusse,10/17/2018,9
1dt,1dt_mmrhar,10/17/2018,27
h72,h72_jince,10/17/2018,4
mln,mln_jsperzel,10/17/2018,20
